#datatype measurement,tag,dateTime:RFC3339,string,double,double,double,double,double,double,double
name,LCLid,day,day_2,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-06T00:00:00Z,0.032,0.028874999999999994,0.052000000000000005,48,0.009101379367050836,13859999999999900,0.013
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-07T00:00:00Z,0.0305,0.03897916666666667,0.333,48,0.05209871545904245,1871,0.013
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-08T00:00:00Z,0.044000000000000004,0.08864583333333335,0.36,48,0.07953040087363174,4255000000000000,0.013
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-09T00:00:00Z,0.1225,0.12179166666666667,0.14800000000000002,48,0.009858484483532793,5846000000000000,0.104
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-10T00:00:00Z,0.1285,0.12689583333333335,0.152,48,0.010760921386108813,6091000000000000,0.107
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-11T00:00:00Z,0.11900000000000001,0.12272916666666672,0.284,48,0.03085983382929388,5891000000000000,0.08800000000000001
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-12T00:00:00Z,0.109,0.11777083333333335,0.617,48,0.07435974648398905,5653000000000000,0.083
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-13T00:00:00Z,0.107,0.10666666666666663,0.135,48,0.011861493812374264,5119999999999990,0.08199999999999999
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-14T00:00:00Z,0.108,0.10677083333333333,0.126,48,0.01049060285336121,5125,0.08199999999999999
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-15T00:00:00Z,0.109,0.10714583333333336,0.135,48,0.012418225424553843,5143000000000000,0.083
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-16T00:00:00Z,0.1065,0.11039583333333333,0.297,48,0.02996007242508455,5299,0.08800000000000001
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-17T00:00:00Z,0.19,0.1890208333333333,0.332,48,0.09143966493100812,9073,0.079
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-18T00:00:00Z,0.2835,0.28277083333333336,0.308,48,0.009682710151942218,13573,0.266
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-19T00:00:00Z,0.2835,0.2823958333333333,0.31,48,0.013814484509727585,13555,0.259
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-20T00:00:00Z,0.282,0.2825833333333333,0.315,48,0.011978408471226313,13564,0.259
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-21T00:00:00Z,0.28,0.28022916666666664,0.309,48,0.013160611095126354,13451,0.26
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-22T00:00:00Z,0.2835,0.2819375,0.311,48,0.012213362493771135,13533,0.256
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-23T00:00:00Z,0.2755,0.282625,0.606,48,0.04961452472643255,13566,0.254
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-24T00:00:00Z,0.259,0.25802083333333337,0.299,48,0.012506150968892786,12385000000000000,0.236
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-25T00:00:00Z,0.261,0.2592708333333333,0.284,48,0.010953945336713896,12445,0.235
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-26T00:00:00Z,0.258,0.2559791666666667,0.279,48,0.011606105479322679,12287,0.232
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-27T00:00:00Z,0.24100000000000002,0.188125,0.277,48,0.08270007975503631,44994,0.07
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-28T00:00:00Z,0.08800000000000001,0.0883125,0.115,48,0.010504621576624507,4239,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-29T00:00:00Z,0.087,0.08389583333333332,0.113,48,0.009485127402622048,4026999999999990,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-30T00:00:00Z,0.086,0.08320833333333333,0.106,48,0.009312444963900391,3994,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-01-31T00:00:00Z,0.087,0.0865625,0.117,48,0.011840978700924373,4155,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-01T00:00:00Z,0.0905,0.08772916666666669,0.111,48,0.010752020262086192,4211000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-02T00:00:00Z,0.093,0.09116666666666667,0.128,48,0.012014766328525826,4376000000000000,0.071
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-03T00:00:00Z,0.0895,0.09254166666666667,0.232,48,0.02350912754685261,4442,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-04T00:00:00Z,0.08800000000000001,0.08535416666666666,0.111,48,0.010579968192312987,4097,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-05T00:00:00Z,0.08800000000000001,0.09000000000000001,0.124,48,0.012632278815997785,11780,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-06T00:00:00Z,0.09300000000000001,0.09068750000000002,0.118,48,0.012746557733072612,43530000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-07T00:00:00Z,0.093,0.09131250000000002,0.118,48,0.012517487767120044,4383000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-08T00:00:00Z,0.093,0.091125,0.121,48,0.012673686931020979,43740000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-09T00:00:00Z,0.0935,0.0918125,0.181,48,0.016898515923758864,4407,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-10T00:00:00Z,0.093,0.09091666666666667,0.114,48,0.011885684816033918,4364000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-11T00:00:00Z,0.0935,0.09354166666666668,0.125,48,0.011353054389530215,17989,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-12T00:00:00Z,0.095,0.09337500000000004,0.117,48,0.011953144338393477,4482000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-13T00:00:00Z,0.094,0.09241666666666667,0.122,48,0.011754280946420163,4436000000000000,0.071
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-14T00:00:00Z,0.08850000000000001,0.087375,0.121,48,0.0130606197109495,4194,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-15T00:00:00Z,0.086,0.0989375,0.511,48,0.06537564327823134,4749,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-16T00:00:00Z,0.086,0.08441666666666665,0.114,48,0.010455240635087678,4052,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-17T00:00:00Z,0.08800000000000001,0.08716666666666671,0.109,48,0.01138370117678207,4184000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-18T00:00:00Z,0.08850000000000001,0.08841666666666669,0.119,48,0.013098373024407457,42440000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-19T00:00:00Z,0.08900000000000001,0.08816666666666667,0.116,48,0.011688025028977913,4232,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-20T00:00:00Z,0.0905,0.09033333333333336,0.121,48,0.01301771842174355,4336000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-21T00:00:00Z,0.0955,0.09452083333333333,0.12,48,0.012358113164755687,4537,0.07
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-22T00:00:00Z,0.0935,0.09470833333333337,0.119,48,0.012786226521240828,4546000000000000,0.073
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-23T00:00:00Z,0.0955,0.09352083333333336,0.115,48,0.012012386485541256,4489000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-24T00:00:00Z,0.095,0.09320833333333334,0.124,48,0.011951957612882577,4474,0.07
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-25T00:00:00Z,0.0915,0.0915,0.121,48,0.01272290613128667,43919999999999900,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-26T00:00:00Z,0.093,0.09608333333333334,0.225,48,0.02423276604836126,4612,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-27T00:00:00Z,0.105,0.10468750000000004,0.134,48,0.012651055376041151,5025000000000000,0.084
energy,MAC000235,2023-06-01T00:00:00Z,2013-02-28T00:00:00Z,0.0965,0.09995833333333336,0.348,48,0.04031047503023402,4798000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-01T00:00:00Z,0.08700000000000001,0.08816666666666667,0.113,48,0.011809360393679295,4232,0.07
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-02T00:00:00Z,0.086,0.08789583333333335,0.131,48,0.01296515720762536,4219000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-03T00:00:00Z,0.0875,0.08825000000000001,0.121,48,0.013878653438882168,42360000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-04T00:00:00Z,0.0875,0.08689583333333334,0.121,48,0.012965157207625354,4171,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-05T00:00:00Z,0.0845,0.08435416666666666,0.114,48,0.01231240437195107,4049,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-06T00:00:00Z,0.0845,0.08170833333333334,0.105,48,0.00940565319670769,39220000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-07T00:00:00Z,0.084,0.08418750000000001,0.199,48,0.019323292360764358,4041,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-08T00:00:00Z,0.085,0.08262499999999999,0.11,48,0.009928735429753505,39659999999999900,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-09T00:00:00Z,0.087,0.08358333333333334,0.108,48,0.009694993955718509,40120000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-10T00:00:00Z,0.0915,0.0905416666666667,0.117,48,0.0127995317955149,4346000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-11T00:00:00Z,0.099,0.09716666666666668,0.121,48,0.012039532989693949,46640000000000000,0.07200000000000001
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-12T00:00:00Z,0.0915,0.09404166666666668,0.122,48,0.014018161978241895,4514000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-13T00:00:00Z,0.0895,0.08866666666666666,0.114,48,0.013065031016457368,42559999999999900,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-14T00:00:00Z,0.086,0.08672916666666662,0.115,48,0.012635208463171524,4162999999999990,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-15T00:00:00Z,0.0875,0.08875000000000001,0.24,48,0.025077327218536102,4260000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-16T00:00:00Z,0.086,0.09283333333333334,0.385,48,0.04482606258110144,4456,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-17T00:00:00Z,0.08800000000000001,0.093125,0.35200000000000004,48,0.04088834042827765,17258,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-18T00:00:00Z,0.1015,0.102,0.142,48,0.012489995996796798,4896,0.08199999999999999
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-19T00:00:00Z,0.092,0.10397916666666668,0.333,48,0.04879984721956086,49910000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-20T00:00:00Z,0.08850000000000001,0.08620833333333335,0.117,48,0.011024071019544984,4138000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-21T00:00:00Z,0.08549999999999999,0.08685416666666668,0.111,48,0.01178348932054406,41690000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-22T00:00:00Z,0.093,0.09152083333333334,0.127,48,0.01228559021579162,4393000000000000,0.073
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-23T00:00:00Z,0.095,0.09487500000000004,0.13,48,0.013822006813065368,4554000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-24T00:00:00Z,0.0975,0.0951875,0.125,48,0.011305536677861341,4569,0.076
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-25T00:00:00Z,0.0975,0.09929166666666668,0.382,48,0.04339671442281126,4766000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-26T00:00:00Z,0.0945,0.09195833333333338,0.115,48,0.011502004142356251,44140000000000000,0.071
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-27T00:00:00Z,0.087,0.0897291666666667,0.115,48,0.012903470724482951,4307000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-28T00:00:00Z,0.08850000000000001,0.08895833333333336,0.119,48,0.012979457309792948,4270000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-29T00:00:00Z,0.085,0.08852083333333334,0.119,48,0.013449653295117514,42490000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-30T00:00:00Z,0.09,0.08789583333333334,0.115,48,0.011963134121716778,4218999999999990,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-03-31T00:00:00Z,0.0845,0.08868750000000003,0.118,48,0.013030498186129473,42570000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-01T00:00:00Z,0.0895,0.09104166666666667,0.15,48,0.015754713355304227,13606,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-02T00:00:00Z,0.08449999999999999,0.0873125,0.12,48,0.01464495592490988,4191,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-03T00:00:00Z,0.08900000000000001,0.08945833333333332,0.123,48,0.012488221400938778,4294,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-04T00:00:00Z,0.087,0.08943750000000003,0.117,48,0.011960762535287285,4293000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-05T00:00:00Z,0.08499999999999999,0.08814583333333331,0.116,48,0.012859286872344364,4230999999999990,0.07
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-06T00:00:00Z,0.07999999999999999,0.08358333333333333,0.119,48,0.01314863205138447,4012,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-07T00:00:00Z,0.079,0.08202083333333335,0.108,48,0.011514079417074335,39370000000000000,0.067
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-08T00:00:00Z,0.0825,0.0907916666666667,0.224,48,0.02751630722172885,4358000000000000,0.067
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-09T00:00:00Z,0.094,0.09795833333333336,0.125,48,0.01089203951621068,4702000000000000,0.083
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-10T00:00:00Z,0.09,0.09539583333333336,0.23,48,0.023148677259516318,45790000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-11T00:00:00Z,0.0785,0.0811041666666667,0.108,48,0.010135758446745862,38930000000000000,0.069
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-12T00:00:00Z,0.0755,0.08010416666666667,0.103,48,0.00959441234401306,38450000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-13T00:00:00Z,0.0785,0.07987500000000003,0.102,48,0.009665963535200713,38340000000000000,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-14T00:00:00Z,0.0695,0.07702083333333334,0.1,48,0.009698628074363015,3697000000000000,0.067
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-15T00:00:00Z,0.07,0.07658333333333334,0.093,48,0.008955762042331483,3676,0.067
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-16T00:00:00Z,0.07,0.07710416666666667,0.108,48,0.009759315426230084,3701,0.067
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-17T00:00:00Z,0.071,0.077,0.1,48,0.009223005463905693,3696,0.067
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-18T00:00:00Z,0.07,0.077,0.092,48,0.009099918166571491,3696,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-19T00:00:00Z,0.0755,0.07964583333333332,0.121,48,0.011439925575069123,3823,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-20T00:00:00Z,0.07200000000000001,0.07862500000000003,0.097,48,0.010743875048781505,3774000000000000,0.067
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-21T00:00:00Z,0.073,0.0785,0.095,48,0.010095290665306334,3768,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-22T00:00:00Z,0.07150000000000001,0.07777083333333333,0.093,48,0.009669516882326049,3733,0.067
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-23T00:00:00Z,0.07050000000000001,0.08052083333333332,0.27,48,0.029226910933162875,3865,0.067
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-24T00:00:00Z,0.0695,0.08127083333333332,0.32299999999999995,48,0.03655467463387757,3901,0.068
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-25T00:00:00Z,0.069,0.07602083333333333,0.184,48,0.024952286027820868,36489999999999900,0.046
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-26T00:00:00Z,0.041,0.047875,0.069,48,0.008574144706430406,2298,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-27T00:00:00Z,0.047,0.05029166666666667,0.067,48,0.009268933086789218,2414,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-28T00:00:00Z,0.047,0.05079166666666665,0.067,48,0.009776128836889423,24379999999999900,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-29T00:00:00Z,0.042,0.04933333333333333,0.065,48,0.009583526054183068,23680000000000000,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-04-30T00:00:00Z,0.0415,0.053395833333333316,0.285,48,0.03537263011132912,25629999999999900,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-01T00:00:00Z,0.048,0.05124999999999999,0.08199999999999999,48,0.011322168050408988,24599999999999900,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-02T00:00:00Z,0.041,0.04831249999999999,0.066,48,0.00925790346653845,23189999999999900,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-03T00:00:00Z,0.041,0.04804166666666665,0.063,48,0.00880270348543459,2305999999999990,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-04T00:00:00Z,0.041,0.04714583333333333,0.06,48,0.008037120219235229,2263,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-05T00:00:00Z,0.041,0.04741666666666666,0.063,48,0.00834325650318952,2276,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-06T00:00:00Z,0.041,0.047166666666666655,0.061,48,0.007982249811722108,2264,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-07T00:00:00Z,0.041,0.046895833333333324,0.062,48,0.007949948704058607,22509999999999900,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-08T00:00:00Z,0.041,0.04710416666666666,0.061,48,0.007960646780451986,2261,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-09T00:00:00Z,0.041,0.04745833333333333,0.061,48,0.008545145027797907,2278,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-10T00:00:00Z,0.041,0.04733333333333333,0.064,48,0.008483609562307414,2272,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-11T00:00:00Z,0.041,0.05158333333333332,0.196,48,0.0232926189873698,24759999999999900,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-12T00:00:00Z,0.0435,0.0486875,0.069,48,0.009209514622088836,2337,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-13T00:00:00Z,0.041,0.04777083333333334,0.063,48,0.008973340143632873,2293,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-14T00:00:00Z,0.046,0.04945833333333333,0.068,48,0.009348929471843476,2374,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-15T00:00:00Z,0.047,0.0505625,0.069,48,0.009795583568466382,2427,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-16T00:00:00Z,0.042,0.060479166666666674,0.5710000000000001,48,0.07602686803440327,29030000000000000,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-17T00:00:00Z,0.0445,0.04947916666666668,0.063,48,0.008853391184229516,23750000000000000,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-18T00:00:00Z,0.041,0.04804166666666667,0.064,48,0.009380737015307198,2306,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-19T00:00:00Z,0.041,0.047062500000000014,0.065,48,0.008782008324567107,22590000000000000,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-20T00:00:00Z,0.0415,0.05691666666666668,0.284,48,0.04786053912853217,27320000000000000,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-21T00:00:00Z,0.041,0.04679166666666668,0.064,48,0.008222849155064826,22460000000000000,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-22T00:00:00Z,0.043,0.04835416666666666,0.065,48,0.009035366877439398,2321,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-23T00:00:00Z,0.055,0.05970833333333332,0.206,48,0.023873744443611386,2866,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-24T00:00:00Z,0.061,0.06420833333333333,0.084,48,0.008853316083466059,3082,0.053
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-25T00:00:00Z,0.0555,0.06072916666666666,0.08199999999999999,48,0.008857595810720827,2915,0.053
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-26T00:00:00Z,0.054000000000000006,0.059312499999999976,0.073,48,0.007199752507566682,2846999999999990,0.053
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-27T00:00:00Z,0.054000000000000006,0.058687499999999976,0.075,48,0.007065517854566041,28169999999999900,0.052000000000000005
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-28T00:00:00Z,0.053,0.07420833333333332,0.368,48,0.0749964419959823,35620000000000000,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-29T00:00:00Z,0.043,0.04670833333333333,0.061,48,0.006878762671187661,2242,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-30T00:00:00Z,0.043,0.04670833333333333,0.061,48,0.006565410111263271,2242,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-05-31T00:00:00Z,0.041,0.05206250000000001,0.211,48,0.030346513873183517,2499000000000000,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-01T00:00:00Z,0.041,0.044833333333333336,0.063,48,0.006745631630862357,21520000000000000,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-02T00:00:00Z,0.041,0.044625000000000005,0.063,48,0.006197545842354464,21420000000000000,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-03T00:00:00Z,0.041,0.045062500000000005,0.062,48,0.0069171579762273075,21630000000000000,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-04T00:00:00Z,0.041,0.045874999999999985,0.065,48,0.008006978339402419,22019999999999900,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-05T00:00:00Z,0.041,0.04522916666666668,0.062,48,0.007435508777490737,21710000000000000,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-06T00:00:00Z,0.041,0.045458333333333344,0.067,48,0.008044975525486317,21820000000000000,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-07T00:00:00Z,0.041,0.04572916666666668,0.065,48,0.008128593040784797,21950000000000000,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-08T00:00:00Z,0.041,0.046125000000000006,0.067,48,0.008743690734442434,22140000000000000,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-09T00:00:00Z,0.2245,0.15643750000000006,0.314,48,0.09339322182566956,7509000000000000,0.04
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-10T00:00:00Z,0.23,0.23364583333333336,0.256,48,0.007633881875053452,11215000000000000,0.225
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-11T00:00:00Z,0.229,0.233375,0.25,48,0.007889192715489187,11202,0.225
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-12T00:00:00Z,0.229,0.2328541666666667,0.251,48,0.008178824717455761,11177,0.224
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-13T00:00:00Z,0.228,0.23212500000000005,0.251,48,0.007485091565550894,11142,0.223
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-14T00:00:00Z,0.229,0.23210416666666656,0.251,48,0.006959578072724993,11140999999999900,0.223
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-15T00:00:00Z,0.228,0.23239583333333336,0.249,48,0.00810762599598553,11155,0.224
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-16T00:00:00Z,0.225,0.22614583333333335,0.254,48,0.012056585705134308,10855000000000000,0.21
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-17T00:00:00Z,0.215,0.21893750000000006,0.238,48,0.00770853699175086,10509000000000000,0.21
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-18T00:00:00Z,0.214,0.21822916666666672,0.234,48,0.007143631543634201,10475000000000000,0.21
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-19T00:00:00Z,0.214,0.2179166666666668,0.235,48,0.00710059432134465,10460000000000000,0.21
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-20T00:00:00Z,0.213,0.217375,0.234,48,0.008109949235090468,10434000000000000,0.209
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-21T00:00:00Z,0.214,0.21770833333333345,0.234,48,0.00699531251361371,10450000000000000,0.211
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-22T00:00:00Z,0.1055,0.12987500000000002,0.233,48,0.08826329687060235,6234000000000000,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-23T00:00:00Z,0.04,0.044312500000000005,0.061,48,0.006351934702756718,2127,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-24T00:00:00Z,0.041,0.045083333333333336,0.062,48,0.006976658144502154,21640000000000000,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-25T00:00:00Z,0.04,0.044583333333333336,0.062,48,0.006417507083215459,2140000000000000,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-26T00:00:00Z,0.041,0.044541666666666674,0.062,48,0.006404647027440256,21380000000000000,0.039
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-27T00:00:00Z,0.013,0.01781250000000001,0.053,48,0.007810675318829363,0.8550000000000004,0.013
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-28T00:00:00Z,0.013,0.017208333333333343,0.032,48,0.005783168289181363,0.8260000000000005,0.012
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-29T00:00:00Z,0.013,0.017187500000000012,0.035,48,0.005945340567880457,0.8250000000000005,0.012
energy,MAC000235,2023-06-01T00:00:00Z,2013-06-30T00:00:00Z,0.013,0.017104166666666674,0.033,48,0.006032675505848564,0.8210000000000005,0.012
energy,MAC000235,2023-06-01T00:00:00Z,2013-07-01T00:00:00Z,0.013,0.017041666666666674,0.031,48,0.005671722817302699,0.8180000000000005,0.012
energy,MAC000235,2023-06-01T00:00:00Z,2013-07-02T00:00:00Z,0.013,0.017208333333333343,0.033,48,0.006003397383302556,0.8260000000000005,0.012
energy,MAC000235,2023-06-01T00:00:00Z,2013-07-03T00:00:00Z,0.013,0.017250000000000012,0.032,48,0.005766742507597871,0.8280000000000005,0.013
